Sex,Marital status,Age,Income,Settlement size,id,Education_0,Education_1,Education_2,Education_3,Occupation_0,Occupation_1,Occupation_2
1,1,29,88669,0,1526,False,True,False,False,True,False,False
1,0,22,103776,0,1527,False,True,False,False,True,False,False
1,1,26,108864,1,1528,False,True,False,False,False,True,False
1,0,39,106037,1,1529,False,True,False,False,False,True,False
1,0,35,84851,0,1530,False,True,False,False,True,False,False
1,1,26,95748,1,1531,False,True,False,False,False,True,False
1,1,28,133616,1,1532,False,True,False,False,False,True,False
1,1,56,132752,0,1533,False,False,True,False,False,True,False
1,1,22,95712,1,1534,False,True,False,False,False,True,False
1,1,26,109063,0,1535,False,True,False,False,False,True,False
1,0,41,113521,0,1536,False,True,False,False,False,True,False
1,1,29,109380,1,1537,False,True,False,False,False,True,False
1,1,42,82558,0,1538,False,False,True,False,True,False,False
1,1,50,124777,1,1539,False,False,True,False,False,True,False
1,1,33,133542,0,1540,False,True,False,False,False,True,False
1,1,28,116492,1,1541,False,True,False,False,False,True,False
1,1,27,68834,0,1542,False,True,False,False,True,False,False
1,1,27,124023,0,1543,False,True,False,False,False,True,False
1,0,28,63882,0,1544,False,True,False,False,True,False,False
1,1,24,122492,1,1545,False,True,False,False,False,True,False
1,0,28,141453,1,1546,False,True,False,False,False,False,True
1,1,32,99327,0,1547,False,True,False,False,False,True,False
1,0,32,45590,0,1548,False,True,False,False,True,False,False
1,0,30,71167,0,1549,False,True,False,False,True,False,False
1,1,29,111992,0,1550,False,True,False,False,False,True,False
1,1,37,145140,1,1551,False,True,False,False,False,True,False
1,1,24,49672,0,1552,False,True,False,False,True,False,False
1,1,36,75536,0,1553,False,True,False,False,True,False,False
1,1,40,86720,0,1554,False,False,True,False,True,False,False
1,1,51,97729,0,1555,False,False,True,False,True,False,False
1,1,33,106808,0,1556,False,True,False,False,True,False,False
1,0,31,117971,0,1557,False,True,False,False,False,True,False
1,1,29,97731,1,1558,False,True,False,False,False,True,False
1,0,48,109196,0,1559,False,False,True,False,True,False,False
1,1,25,94905,0,1560,False,True,False,False,False,True,False
1,0,28,57480,0,1561,False,True,False,False,True,False,False
1,1,23,109175,1,1562,False,True,False,False,False,True,False
1,1,32,111174,1,1563,False,True,False,False,False,True,False
1,1,34,127255,0,1564,False,True,False,False,False,True,False
1,0,23,115499,0,1565,False,True,False,False,False,True,False
1,1,25,109499,1,1566,False,True,False,False,False,True,False
1,0,25,104696,0,1567,False,True,False,False,False,True,False
1,1,27,104467,0,1568,False,True,False,False,False,True,False
1,1,29,120157,0,1569,False,True,False,False,False,True,False
1,1,46,81200,0,1570,False,False,True,False,True,False,False
1,1,61,97558,0,1571,False,False,True,False,True,False,False
1,1,25,95914,0,1572,False,True,False,False,False,True,False
1,1,67,128053,0,1573,False,False,False,True,False,True,False
1,1,49,101734,0,1574,False,False,True,False,True,False,False
1,1,21,126009,0,1575,False,True,False,False,False,True,False
1,0,19,91232,0,1576,False,True,False,False,True,False,False
1,1,67,128343,0,1577,False,False,False,True,True,False,False
1,1,31,110040,1,1578,False,True,False,False,False,True,False
1,1,27,38247,0,1579,False,True,False,False,True,False,False
1,1,37,129027,0,1580,False,True,False,False,True,False,False
1,1,27,115026,0,1581,False,True,False,False,False,True,False
1,0,36,130323,0,1582,False,True,False,False,False,True,False
1,1,24,103181,1,1583,False,True,False,False,False,True,False
1,1,31,138307,1,1584,False,True,False,False,False,True,False
1,1,29,122564,0,1585,False,True,False,False,True,False,False
1,0,28,82351,0,1586,False,True,False,False,True,False,False
1,1,34,125351,0,1587,False,True,False,False,False,True,False
1,1,26,82940,0,1588,False,True,False,False,True,False,False
1,0,21,108029,0,1589,False,True,False,False,False,True,False
1,1,63,82734,0,1590,False,False,True,False,True,False,False
1,0,38,116816,0,1591,False,False,True,False,True,False,False
1,1,20,113472,0,1592,False,True,False,False,True,False,False
1,1,44,143343,1,1593,False,False,True,False,False,True,False
1,1,31,104074,1,1594,False,True,False,False,False,True,False
1,0,33,138525,1,1595,False,True,False,False,False,True,False
1,1,49,106960,0,1596,False,False,True,False,True,False,False
1,0,26,108323,0,1597,False,True,False,False,False,True,False
1,1,28,95784,0,1598,False,True,False,False,False,True,False
1,1,30,140673,1,1599,False,True,False,False,False,True,False
1,1,36,104235,1,1600,False,True,False,False,False,True,False
1,1,27,54041,0,1601,False,True,False,False,True,False,False
0,0,23,107961,0,1602,True,False,False,False,True,False,False
0,0,31,113757,0,1603,True,False,False,False,False,True,False
1,1,27,94884,0,1604,False,True,False,False,False,True,False
1,1,25,126041,0,1605,False,True,False,False,False,True,False
1,1,23,64952,0,1606,False,True,False,False,True,False,False
0,1,27,66764,0,1607,False,True,False,False,True,False,False
1,0,38,67861,0,1608,False,True,False,False,True,False,False
0,0,44,113516,0,1609,False,True,False,False,True,False,False
1,1,42,46109,0,1610,False,True,False,False,True,False,False
1,1,25,103651,0,1611,False,True,False,False,True,False,False
0,1,40,75043,0,1612,False,True,False,False,True,False,False
1,1,24,116473,0,1613,False,True,False,False,True,False,False
1,0,39,96614,0,1614,False,True,False,False,True,False,False
0,0,24,66447,0,1615,True,False,False,False,True,False,False
1,0,50,119068,0,1616,False,True,False,False,False,True,False
1,1,28,122973,0,1617,False,True,False,False,True,False,False
1,1,36,81609,0,1618,False,True,False,False,True,False,False
0,0,36,105519,0,1619,False,True,False,False,False,True,False
1,1,40,86649,0,1620,False,True,False,False,True,False,False
1,0,31,76384,0,1621,True,False,False,False,True,False,False
0,1,27,67136,0,1622,False,True,False,False,True,False,False
1,1,35,93155,0,1623,False,True,False,False,True,False,False
0,0,51,124183,0,1624,False,True,False,False,True,False,False
1,0,26,64860,0,1625,True,False,False,False,True,False,False
0,0,33,87232,0,1626,False,True,False,False,True,False,False
1,1,27,92304,0,1627,False,True,False,False,True,False,False
0,0,38,84254,0,1628,False,True,False,False,True,False,False
1,0,30,106696,0,1629,True,False,False,False,False,True,False
0,0,28,113212,0,1630,True,False,False,False,False,True,False
0,0,23,71076,0,1631,True,False,False,False,True,False,False
1,1,23,114270,0,1632,False,True,False,False,True,False,False
1,1,26,125538,0,1633,False,True,False,False,False,True,False
1,1,21,92442,0,1634,False,True,False,False,True,False,False
1,0,36,75297,0,1635,False,True,False,False,True,False,False
1,1,24,65707,0,1636,False,True,False,False,True,False,False
0,0,41,120387,0,1637,False,True,False,False,False,True,False
0,0,42,120946,0,1638,False,True,False,False,False,True,False
0,0,27,73265,0,1639,True,False,False,False,True,False,False
0,1,40,77481,0,1640,False,True,False,False,True,False,False
1,1,34,91282,0,1641,False,True,False,False,True,False,False
0,0,40,104405,0,1642,False,True,False,False,True,False,False
0,0,33,99646,0,1643,False,True,False,False,False,True,False
1,0,49,97791,0,1644,False,True,False,False,True,False,False
0,0,28,81878,0,1645,True,False,False,False,True,False,False
1,1,26,107908,0,1646,False,True,False,False,False,True,False
1,0,40,98608,0,1647,False,True,False,False,True,False,False
0,0,47,95228,0,1648,False,True,False,False,True,False,False
1,1,41,128163,0,1649,False,True,False,False,False,True,False
1,1,29,94325,0,1650,False,True,False,False,True,False,False
1,1,37,90815,0,1651,False,True,False,False,True,False,False
0,0,31,120719,0,1652,True,False,False,False,False,True,False
0,0,35,110159,0,1653,False,True,False,False,False,True,False
0,0,35,124490,0,1654,False,True,False,False,False,True,False
1,1,29,75161,0,1655,False,True,False,False,True,False,False
1,0,37,127206,0,1656,False,True,False,False,False,True,False
0,0,37,83660,0,1657,False,True,False,False,True,False,False
1,1,26,87400,0,1658,False,True,False,False,True,False,False
1,1,28,78942,0,1659,False,True,False,False,True,False,False
1,1,23,88452,0,1660,False,True,False,False,True,False,False
0,0,38,104128,0,1661,False,True,False,False,False,True,False
1,1,30,100313,0,1662,False,True,False,False,False,True,False
1,0,45,107387,0,1663,False,True,False,False,False,True,False
0,0,24,84355,0,1664,True,False,False,False,True,False,False
1,0,35,112723,0,1665,False,True,False,False,False,True,False
1,1,41,115892,0,1666,False,True,False,False,False,True,False
0,1,30,106597,0,1667,False,True,False,False,False,True,False
1,1,30,121327,0,1668,False,True,False,False,False,True,False
1,1,26,92559,0,1669,False,True,False,False,True,False,False
1,1,25,87537,0,1670,False,True,False,False,True,False,False
1,1,23,70569,0,1671,False,True,False,False,True,False,False
1,1,27,85294,0,1672,False,True,False,False,True,False,False
1,0,26,70905,0,1673,True,False,False,False,True,False,False
0,0,25,103716,0,1674,True,False,False,False,True,False,False
0,1,27,94947,0,1675,False,True,False,False,False,True,False
1,0,42,80116,0,1676,False,True,False,False,True,False,False
0,0,35,86492,0,1677,False,True,False,False,True,False,False
1,1,25,88672,0,1678,False,True,False,False,True,False,False
1,1,26,82984,0,1679,False,True,False,False,True,False,False
0,0,38,128100,0,1680,False,True,False,False,False,True,False
1,0,28,72869,0,1681,True,False,False,False,True,False,False
0,1,33,112227,0,1682,False,True,False,False,False,True,False
1,0,40,94674,0,1683,False,True,False,False,True,False,False
1,1,23,101003,0,1684,False,True,False,False,False,True,False
1,0,25,112924,0,1685,True,False,False,False,False,True,False
1,0,28,108645,0,1686,True,False,False,False,True,False,False
0,0,41,69415,0,1687,False,True,False,False,True,False,False
1,0,50,112204,0,1688,False,True,False,False,True,False,False
1,1,23,109700,0,1689,False,True,False,False,False,True,False
1,1,26,104484,0,1690,False,True,False,False,False,True,False
1,1,22,61239,0,1691,False,True,False,False,True,False,False
0,0,37,119602,0,1692,False,True,False,False,True,False,False
1,0,38,81014,0,1693,False,True,False,False,True,False,False
1,1,22,68165,0,1694,False,True,False,False,True,False,False
1,0,30,88652,0,1695,True,False,False,False,True,False,False
0,0,38,75705,0,1696,False,True,False,False,True,False,False
1,1,36,104189,0,1697,False,True,False,False,False,True,False
0,0,41,71603,0,1698,False,True,False,False,True,False,False
1,1,29,121914,0,1699,False,True,False,False,False,True,False
1,1,31,106637,0,1700,False,True,False,False,False,True,False
1,0,31,99800,0,1701,True,False,False,False,False,True,False
1,0,21,67629,0,1702,True,False,False,False,True,False,False
0,0,32,120354,0,1703,True,False,False,False,False,True,False
1,1,35,122110,0,1704,False,True,False,False,False,True,False
0,0,29,89170,0,1705,True,False,False,False,True,False,False
1,0,34,109195,0,1706,False,True,False,False,False,True,False
1,0,38,92392,0,1707,False,True,False,False,True,False,False
1,1,33,43805,0,1708,False,True,False,False,True,False,False
1,1,28,68389,0,1709,False,True,False,False,True,False,False
1,1,28,112521,0,1710,False,True,False,False,False,True,False
0,0,21,59255,0,1711,True,False,False,False,True,False,False
1,1,29,98612,0,1712,False,True,False,False,True,False,False
1,1,26,70649,0,1713,False,True,False,False,True,False,False
1,0,40,95228,0,1714,False,True,False,False,True,False,False
1,0,25,46865,0,1715,True,False,False,False,True,False,False
0,1,20,101688,0,1716,False,True,False,False,False,True,False
1,1,23,62618,0,1717,False,True,False,False,True,False,False
1,0,27,102531,0,1718,True,False,False,False,False,True,False
1,0,36,100737,0,1719,False,True,False,False,False,True,False
1,1,25,107321,0,1720,False,True,False,False,False,True,False
1,1,25,112879,0,1721,False,True,False,False,True,False,False
1,1,34,125372,0,1722,False,True,False,False,True,False,False
1,0,24,69419,0,1723,True,False,False,False,True,False,False
1,0,36,124759,0,1724,False,True,False,False,False,True,False
1,0,40,79076,0,1725,False,True,False,False,True,False,False
0,0,39,84779,0,1726,False,True,False,False,True,False,False
1,0,42,77393,0,1727,False,True,False,False,True,False,False
0,0,35,113187,0,1728,False,True,False,False,True,False,False
1,1,27,99100,0,1729,False,True,False,False,False,True,False
0,0,27,64954,0,1730,True,False,False,False,True,False,False
1,1,23,103244,0,1731,False,True,False,False,False,True,False
1,1,32,124975,0,1732,False,True,False,False,False,True,False
0,1,28,133582,0,1733,False,True,False,False,False,True,False
0,0,22,103519,0,1734,True,False,False,False,False,True,False
0,0,31,117813,0,1735,True,False,False,False,False,True,False
1,1,22,119902,0,1736,False,True,False,False,False,True,False
0,0,23,70783,0,1737,True,False,False,False,True,False,False
1,1,35,125470,0,1738,False,True,False,False,True,False,False
1,1,26,109782,0,1739,False,True,False,False,True,False,False
1,1,28,78322,0,1740,False,True,False,False,True,False,False
0,0,54,125517,0,1741,False,True,False,False,False,True,False
1,0,49,102463,0,1742,False,True,False,False,True,False,False
1,0,38,89309,0,1743,False,True,False,False,True,False,False
1,0,47,110287,0,1744,False,True,False,False,False,True,False
1,0,49,122391,0,1745,False,True,False,False,True,False,False
1,1,30,116399,0,1746,False,True,False,False,False,True,False
1,0,32,81907,0,1747,True,False,False,False,True,False,False
1,1,24,97909,0,1748,False,True,False,False,True,False,False
1,0,25,68051,0,1749,True,False,False,False,True,False,False
0,0,33,82414,0,1750,False,True,False,False,True,False,False
1,1,34,123089,0,1751,False,True,False,False,False,True,False
1,1,24,66537,0,1752,False,True,False,False,True,False,False
1,0,36,127926,0,1753,False,True,False,False,True,False,False
1,0,41,78963,0,1754,False,True,False,False,True,False,False
0,1,33,108694,0,1755,False,True,False,False,False,True,False
1,1,26,100892,0,1756,False,True,False,False,False,True,False
1,0,36,119560,0,1757,False,True,False,False,False,True,False
1,0,35,116176,0,1758,False,True,False,False,True,False,False
0,0,29,111854,0,1759,True,False,False,False,False,True,False
1,1,26,69831,0,1760,False,True,False,False,True,False,False
0,0,31,69375,0,1761,True,False,False,False,True,False,False
0,1,26,71310,0,1762,False,True,False,False,True,False,False
0,0,47,73913,0,1763,False,True,False,False,True,False,False
0,1,20,95492,0,1764,False,True,False,False,False,True,False
0,0,45,109329,0,1765,False,True,False,False,True,False,False
0,0,36,116027,0,1766,False,True,False,False,False,True,False
0,1,31,81987,0,1767,False,True,False,False,True,False,False
1,0,41,83481,0,1768,False,True,False,False,True,False,False
1,0,31,72361,0,1769,True,False,False,False,True,False,False
1,1,27,106625,0,1770,False,True,False,False,True,False,False
1,1,32,123707,0,1771,False,True,False,False,False,True,False
1,0,43,79353,0,1772,False,True,False,False,True,False,False
1,0,32,68347,0,1773,True,False,False,False,True,False,False
1,1,29,115832,0,1774,False,True,False,False,False,True,False
0,0,37,89946,0,1775,False,True,False,False,True,False,False
1,0,35,86319,0,1776,False,True,False,False,True,False,False
1,1,23,70963,0,1777,False,True,False,False,True,False,False
0,0,40,106120,0,1778,False,True,False,False,False,True,False
1,1,26,97856,0,1779,False,True,False,False,False,True,False
0,0,28,61824,0,1780,True,False,False,False,True,False,False
1,1,40,103907,0,1781,False,True,False,False,False,True,False
1,1,26,99953,0,1782,False,True,False,False,True,False,False
1,1,23,113413,0,1783,False,True,False,False,False,True,False
0,0,26,107091,0,1784,True,False,False,False,True,False,False
0,0,26,124783,0,1785,True,False,False,False,False,True,False
1,0,49,92281,0,1786,False,True,False,False,True,False,False
1,1,26,96219,0,1787,False,True,False,False,False,True,False
1,0,35,86221,0,1788,False,True,False,False,True,False,False
1,1,24,80962,0,1789,False,True,False,False,True,False,False
1,0,46,78754,0,1790,False,True,False,False,True,False,False
0,0,26,60026,0,1791,True,False,False,False,True,False,False
0,0,47,88157,0,1792,False,True,False,False,True,False,False
0,0,27,59881,0,1793,True,False,False,False,True,False,False
0,1,41,112818,0,1794,False,True,False,False,False,True,False
1,1,29,102250,0,1795,False,True,False,False,False,True,False
1,1,28,38980,0,1796,False,True,False,False,True,False,False
1,1,33,81807,0,1797,False,True,False,False,True,False,False
1,0,50,93148,0,1798,False,True,False,False,True,False,False
1,1,32,108032,0,1799,False,True,False,False,False,True,False
0,1,31,89335,0,1800,False,True,False,False,True,False,False
0,0,52,95639,0,1801,False,True,False,False,True,False,False
0,0,53,124902,0,1802,False,True,False,False,False,True,False
1,1,34,87801,0,1803,False,True,False,False,True,False,False
1,1,22,92538,0,1804,False,True,False,False,False,True,False
0,1,33,83687,0,1805,False,True,False,False,True,False,False
0,0,32,128310,0,1806,True,False,False,False,False,True,False
1,0,45,104754,0,1807,False,True,False,False,True,False,False
0,1,25,68222,0,1808,False,True,False,False,True,False,False
1,1,41,97006,0,1809,False,True,False,False,True,False,False
1,0,36,107372,0,1810,False,True,False,False,True,False,False
1,1,27,110511,0,1811,False,True,False,False,False,True,False
0,0,40,72193,0,1812,False,True,False,False,True,False,False
1,0,37,95972,0,1813,False,True,False,False,True,False,False
0,0,35,105556,0,1814,False,True,False,False,True,False,False
0,0,34,88701,0,1815,False,True,False,False,True,False,False
1,0,28,117710,0,1816,True,False,False,False,False,True,False
1,0,44,76057,0,1817,False,True,False,False,True,False,False
0,1,27,100392,0,1818,False,True,False,False,False,True,False
1,0,50,113308,0,1819,False,True,False,False,False,True,False
1,1,18,100924,0,1820,False,True,False,False,False,True,False
1,0,25,72188,0,1821,True,False,False,False,True,False,False
1,1,40,70431,0,1822,False,True,False,False,True,False,False
0,1,28,110103,0,1823,False,True,False,False,False,True,False
1,1,23,60825,0,1824,False,True,False,False,True,False,False
1,1,35,75100,0,1825,False,True,False,False,True,False,False
1,1,28,129327,0,1826,False,True,False,False,False,True,False
1,0,23,95541,0,1827,True,False,False,False,False,True,False
0,1,34,112777,0,1828,False,True,False,False,False,True,False
1,1,29,51496,0,1829,False,True,False,False,True,False,False
1,0,35,102781,0,1830,False,True,False,False,False,True,False
1,1,32,87494,0,1831,False,True,False,False,True,False,False
1,0,46,72728,0,1832,False,True,False,False,True,False,False
1,1,27,114775,0,1833,False,True,False,False,False,True,False
1,1,25,124359,0,1834,False,True,False,False,False,True,False
1,1,27,101620,0,1835,False,True,False,False,True,False,False
1,1,24,87964,0,1836,False,True,False,False,True,False,False
1,0,33,69523,0,1837,True,False,False,False,True,False,False
1,1,24,109486,0,1838,False,True,False,False,False,True,False
1,0,28,77206,0,1839,True,False,False,False,True,False,False
1,0,35,53608,0,1840,False,True,False,False,True,False,False
1,1,30,118677,0,1841,False,True,False,False,False,True,False
0,0,43,116512,0,1842,False,True,False,False,False,True,False
0,1,21,114756,0,1843,False,True,False,False,True,False,False
1,1,24,65852,0,1844,False,True,False,False,True,False,False
0,0,34,75626,0,1845,False,True,False,False,True,False,False
1,1,26,127455,0,1846,False,True,False,False,False,True,False
0,0,37,107073,0,1847,False,True,False,False,False,True,False
1,1,32,82196,0,1848,False,True,False,False,True,False,False
1,1,33,106741,0,1849,False,True,False,False,True,False,False
0,1,28,94518,0,1850,False,True,False,False,False,True,False
1,1,30,114430,0,1851,False,True,False,False,False,True,False
1,1,26,57165,0,1852,False,True,False,False,True,False,False
1,0,25,109610,0,1853,True,False,False,False,True,False,False
0,0,33,113619,0,1854,True,False,False,False,False,True,False
1,1,30,93854,0,1855,False,True,False,False,False,True,False
1,1,26,129022,0,1856,False,True,False,False,False,True,False
0,1,23,66804,0,1857,False,True,False,False,True,False,False
0,1,25,62689,0,1858,False,True,False,False,True,False,False
1,0,40,67619,0,1859,False,True,False,False,True,False,False
0,0,46,113495,0,1860,False,True,False,False,True,False,False
1,1,43,48632,0,1861,False,True,False,False,True,False,False
1,1,22,107394,0,1862,False,True,False,False,True,False,False
0,1,39,72385,0,1863,False,True,False,False,True,False,False
1,1,27,115934,0,1864,False,True,False,False,True,False,False
0,0,40,93183,0,1865,False,True,False,False,True,False,False
0,0,24,63506,0,1866,True,False,False,False,True,False,False
1,0,52,113619,0,1867,False,True,False,False,False,True,False
1,1,30,121399,0,1868,False,True,False,False,True,False,False
1,1,34,78281,0,1869,False,True,False,False,True,False,False
1,0,38,103926,0,1870,False,True,False,False,False,True,False
0,1,39,89097,0,1871,False,True,False,False,True,False,False
1,0,29,80852,0,1872,True,False,False,False,True,False,False
0,1,25,65207,0,1873,False,True,False,False,True,False,False
1,1,35,93495,0,1874,False,True,False,False,True,False,False
0,0,53,121970,0,1875,False,True,False,False,True,False,False
0,0,26,62027,0,1876,True,False,False,False,True,False,False
0,0,33,88602,0,1877,False,True,False,False,True,False,False
0,1,29,89914,0,1878,False,True,False,False,True,False,False
0,0,39,83342,0,1879,False,True,False,False,True,False,False
0,0,29,103439,0,1880,True,False,False,False,False,True,False
0,0,26,115451,0,1881,True,False,False,False,False,True,False
0,0,24,68250,0,1882,True,False,False,False,True,False,False
1,1,21,113630,0,1883,False,True,False,False,True,False,False
1,1,26,125880,0,1884,False,True,False,False,False,True,False
1,1,20,91177,0,1885,False,True,False,False,True,False,False
1,0,35,73266,0,1886,False,True,False,False,True,False,False
1,1,24,69021,0,1887,False,True,False,False,True,False,False
1,0,40,122593,0,1888,False,True,False,False,False,True,False
1,0,44,122180,0,1889,False,True,False,False,False,True,False
0,0,29,75160,0,1890,True,False,False,False,True,False,False
1,1,39,81973,0,1891,False,True,False,False,True,False,False
1,1,35,92194,0,1892,False,True,False,False,True,False,False
0,0,42,107380,0,1893,False,True,False,False,True,False,False
1,0,32,98023,0,1894,False,True,False,False,False,True,False
0,0,48,94868,0,1895,False,True,False,False,True,False,False
0,0,26,83442,0,1896,True,False,False,False,True,False,False
1,1,26,109887,0,1897,False,True,False,False,False,True,False
0,0,42,98876,0,1898,False,True,False,False,True,False,False
0,0,48,94962,0,1899,False,True,False,False,True,False,False
1,1,42,130740,0,1900,False,True,False,False,False,True,False
1,1,27,94095,0,1901,False,True,False,False,True,False,False
1,1,37,95071,0,1902,False,True,False,False,True,False,False
0,0,33,117308,0,1903,True,False,False,False,False,True,False
0,0,33,112093,0,1904,False,True,False,False,False,True,False
1,0,37,123893,0,1905,False,True,False,False,False,True,False
1,1,31,80189,0,1906,False,True,False,False,True,False,False
0,0,39,124089,0,1907,False,True,False,False,False,True,False
1,0,40,82673,0,1908,False,True,False,False,True,False,False
1,1,28,88858,0,1909,False,True,False,False,True,False,False
1,1,26,80540,0,1910,False,True,False,False,True,False,False
1,1,24,84228,0,1911,False,True,False,False,True,False,False
0,0,40,103963,0,1912,False,True,False,False,False,True,False
1,1,29,102397,0,1913,False,True,False,False,False,True,False
0,0,43,111563,0,1914,False,True,False,False,False,True,False
0,0,23,88260,0,1915,True,False,False,False,True,False,False
1,0,34,114767,0,1916,False,True,False,False,False,True,False
1,1,42,113275,0,1917,False,True,False,False,False,True,False
1,1,33,104755,0,1918,False,True,False,False,False,True,False
1,1,32,120525,0,1919,False,True,False,False,False,True,False
1,1,26,96082,0,1920,False,True,False,False,True,False,False
1,1,23,87227,0,1921,False,True,False,False,True,False,False
1,1,26,69333,0,1922,False,True,False,False,True,False,False
1,1,27,87777,0,1923,False,True,False,False,True,False,False
0,0,24,70978,0,1924,True,False,False,False,True,False,False
0,0,27,104196,0,1925,True,False,False,False,True,False,False
1,1,26,97551,0,1926,False,True,False,False,False,True,False
1,0,42,78979,0,1927,False,True,False,False,True,False,False
1,0,37,82500,0,1928,False,True,False,False,True,False,False
1,1,26,86306,0,1929,False,True,False,False,True,False,False
1,1,24,78762,0,1930,False,True,False,False,True,False,False
1,0,39,125543,0,1931,False,True,False,False,False,True,False
0,0,26,70336,0,1932,True,False,False,False,True,False,False
0,1,35,112975,0,1933,False,True,False,False,False,True,False
0,0,38,96681,0,1934,False,True,False,False,True,False,False
1,1,24,98922,0,1935,False,True,False,False,False,True,False
1,0,26,109250,0,1936,True,False,False,False,False,True,False
0,0,25,108960,0,1937,True,False,False,False,True,False,False
0,0,40,71302,0,1938,False,True,False,False,True,False,False
1,0,48,107757,0,1939,False,True,False,False,True,False,False
1,1,22,111600,0,1940,False,True,False,False,False,True,False
1,1,25,102974,0,1941,False,True,False,False,False,True,False
0,1,24,63442,0,1942,False,True,False,False,True,False,False
0,0,39,118913,0,1943,False,True,False,False,True,False,False
0,0,39,80987,0,1944,False,True,False,False,True,False,False
1,1,21,68790,0,1945,False,True,False,False,True,False,False
1,0,27,86462,0,1946,True,False,False,False,True,False,False
0,0,40,76881,0,1947,False,True,False,False,True,False,False
1,1,37,107409,0,1948,False,True,False,False,False,True,False
1,0,42,69114,0,1949,False,True,False,False,True,False,False
1,1,31,119167,0,1950,False,True,False,False,False,True,False
1,1,31,102018,0,1951,False,True,False,False,False,True,False
0,0,30,97680,0,1952,True,False,False,False,False,True,False
1,0,23,65062,0,1953,True,False,False,False,True,False,False
0,0,33,118144,0,1954,True,False,False,False,False,True,False
1,1,37,124548,0,1955,False,True,False,False,False,True,False
1,0,29,85637,0,1956,True,False,False,False,True,False,False
1,0,31,113108,0,1957,False,True,False,False,False,True,False
0,0,39,93554,0,1958,False,True,False,False,True,False,False
1,1,33,42516,0,1959,False,True,False,False,True,False,False
0,1,26,72429,0,1960,False,True,False,False,True,False,False
1,1,27,110154,0,1961,False,True,False,False,False,True,False
1,0,20,60965,0,1962,True,False,False,False,True,False,False
1,1,27,100618,0,1963,False,True,False,False,True,False,False
1,1,26,71021,0,1964,False,True,False,False,True,False,False
0,0,40,94189,0,1965,False,True,False,False,True,False,False
0,0,24,44742,0,1966,True,False,False,False,True,False,False
1,1,22,103201,0,1967,False,True,False,False,False,True,False
1,1,24,62335,0,1968,False,True,False,False,True,False,False
1,0,27,103787,0,1969,True,False,False,False,False,True,False
0,0,35,99401,0,1970,False,True,False,False,False,True,False
0,1,27,105197,0,1971,False,True,False,False,False,True,False
1,1,25,115566,0,1972,False,True,False,False,True,False,False
1,1,34,125843,0,1973,False,True,False,False,True,False,False
1,0,24,67936,0,1974,True,False,False,False,True,False,False
1,0,34,120863,0,1975,False,True,False,False,False,True,False
0,0,42,77317,0,1976,False,True,False,False,True,False,False
1,0,38,84653,0,1977,False,True,False,False,True,False,False
0,0,42,81606,0,1978,False,True,False,False,True,False,False
1,0,35,113380,0,1979,False,True,False,False,True,False,False
1,1,27,100644,0,1980,False,True,False,False,False,True,False
0,0,25,64037,0,1981,True,False,False,False,True,False,False
1,1,23,101350,0,1982,False,True,False,False,False,True,False
1,1,34,126334,0,1983,False,True,False,False,False,True,False
1,1,28,130877,0,1984,False,True,False,False,False,True,False
0,0,21,103470,0,1985,True,False,False,False,False,True,False
1,0,32,114588,0,1986,True,False,False,False,False,True,False
1,1,21,120682,0,1987,False,True,False,False,False,True,False
0,0,25,66628,0,1988,True,False,False,False,True,False,False
1,1,35,124447,0,1989,False,True,False,False,True,False,False
1,1,25,106567,0,1990,False,True,False,False,True,False,False
1,1,31,78758,0,1991,False,True,False,False,True,False,False
0,0,54,128537,0,1992,False,True,False,False,False,True,False
1,0,51,101074,0,1993,False,True,False,False,True,False,False
1,0,38,87670,0,1994,False,True,False,False,True,False,False
0,0,45,113414,0,1995,False,True,False,False,False,True,False
1,0,47,123525,0,1996,False,True,False,False,True,False,False
1,1,27,117744,0,1997,False,True,False,False,False,True,False
0,0,31,86400,0,1998,True,False,False,False,True,False,False
1,1,24,97968,0,1999,False,True,False,False,True,False,False
0,0,25,68416,0,2000,True,False,False,False,True,False,False
